Ps,Fd,Wv,Wn,Wd1,Tv,actuator_damping,actuator_force,angular_disp,current,load_flow,load_pressure,orifice_flow,spool_physical_disp,fault
220000000,3,945,224,629,1.5,9.60E+07,20194.35131,-5.770338335,10,-1.24576973,4.70E+10,-2.18E-02,4.00E-04,yes
220000000,3,945,224,629,1.5,-3.38E+07,-511.8234959,-5.746538134,10,0.431847388,-1.65E+10,-2.06E-02,4.00E-04,yes
220000000,3,945,224,629,1.5,-3.38E+08,-547.5305289,-5.746497091,10,4.266068075,-1.65E+11,1.23E-02,4.00E-04,yes
220000000,3,945,224,629,1.5,-5.64E+08,6.958016672,-5.747134435,10,7.014842611,-2.76E+11,3.88E-02,4.00E-04,yes
220000000,3,945,224,629,1.5,-1.07E+09,11.65536236,-5.747139834,10,13.12521826,-5.23E+11,5.01E-02,4.00E-04,yes
220000000,3,945,224,629,1.5,-4.44E+09,-521233.9034,6.346245866,10,53.76653715,-2.17E+12,6.90E-02,4.00E-04,yes
220000000,3,945,224,629,1.5,-5.09E+09,44774.33664,5.695661682,10,60.89160014,-2.49E+12,1.41E-01,4.00E-04,yes
220000000,3,945,224,629,1.5,-3.51E+09,14262.99797,5.730732186,10,41.39310004,-1.72E+12,1.50E-01,4.00E-04,yes
220000000,3,945,224,629,1.5,2.08E+09,-1106.328044,5.748398078,-10,-24.23811839,1.02E+12,1.25E-01,-4.00E-04,yes
220000000,3,945,224,629,1.5,8.64E+09,-392.6351364,5.747577742,-10,-99.39821936,4.23E+12,-9.62E-02,-4.00E-04,yes
220000000,3,945,224,629,1.5,2.11E+10,23.92964198,5.747098931,-10,-239.4767132,1.03E+13,-1.96E-01,-4.00E-04,yes
220000000,3,945,224,629,1.5,3.55E+10,7.620076049,5.747117678,-10,-398.0854748,1.74E+13,-3.06E-01,-4.00E-04,yes
220000000,3,945,224,629,1.5,3.44E+10,1878585.737,-7.906420388,9.042697905,-381.3609649,1.68E+13,-4.73E-02,4.81E-05,yes
220000000,3,945,224,629,1.5,-2.10E+10,-400143.1775,-5.28719175,10,229.7679023,-1.03E+13,-3.91E-01,4.00E-04,yes
220000000,3,945,224,629,1.5,-9.45E+11,-53030.78698,-5.686171509,10,10218.57373,-4.62E+14,3.05E-01,4.00E-04,yes
220000000,3,945,224,629,1.5,-1.29E+12,10359.03023,-5.759033368,10,13816.96943,-6.32E+14,2.05E+00,4.00E-04,yes
220000000,3,945,224,629,1.5,-9.48E+11,-15046.25746,5.764420986,-10,10017.95441,-4.64E+14,2.40E+00,-4.00E-04,yes
220000000,3,945,224,629,1.5,5.60E+12,427755.476,5.255453476,-10,-58518.81219,2.74E+15,2.05E+00,-4.00E-04,yes
220000000,3,945,224,629,1.5,1.82E+13,3285.901763,5.743349538,-10,-187987.4181,8.91E+15,-4.99E+00,-4.00E-04,yes
220000000,3,945,224,629,1.5,1.00E+14,-11440.62098,5.760276576,-10,-1021042.446,4.89E+16,-9.00E+00,-4.00E-04,yes
220000000,3,945,224,629,1.5,1.92E+14,1711101.75,-7.713910058,10,-1933884.408,9.37E+16,-2.11E+01,4.00E-04,yes
220000000,3,945,224,629,1.5,8.00E+14,66937.02775,-5.824065549,10,-7987095.272,3.91E+17,-2.92E+01,4.00E-04,yes
220000000,3,945,224,629,1.5,4.07E+15,-45392.21239,-5.69495148,10,-40189374.71,1.99E+18,-5.96E+01,4.00E-04,yes
220000000,3,945,224,629,1.5,6.24E+15,-2102.590146,-5.744709666,10,-60938679.05,3.05E+18,-1.35E+02,4.00E-04,yes
220000000,3,945,224,629,1.5,3.51E+15,1198.825937,-5.748504398,10,-33914169.47,1.72E+18,-1.67E+02,4.00E-04,yes
220000000,3,945,224,629,1.5,-9.24E+15,61.3571947,-5.747196962,10,88357003.34,-4.52E+18,-1.25E+02,4.00E-04,yes
220000000,3,945,224,629,1.5,-2.88E+16,-34.76252821,-5.74708648,10,272414245.1,-1.41E+19,2.03E+02,4.00E-04,yes
220000000,3,945,224,629,1.5,-5.98E+16,-4.93852607,-5.74712076,10,560027839.9,-2.93E+19,3.58E+02,4.00E-04,yes
220000000,3,945,224,629,1.5,-9.19E+16,295544.0424,5.407420641,10,852304438.8,-4.50E+19,5.16E+02,4.00E-04,yes
220000000,3,945,224,629,1.5,-2.62E+17,1105357.375,4.476600718,10,2402453985,-1.28E+20,6.39E+02,4.00E-04,yes
220000000,3,945,224,629,1.5,-2.52E+18,-461.865882,5.747657317,10,22863624446,-1.23E+21,1.08E+03,4.00E-04,yes
210000000,8,945,224,629,1.5,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,no
210000000,8,945,224,629,1.5,6.63E+02,151.217348,0.05765477557,0.5071518306,6.78E-05,3.98E+05,6.78E-05,2.01E-05,no
210000000,8,945,224,629,1.5,4.41E+02,131.2068015,0.1169197615,0.5075611742,4.51E-05,2.80E+05,6.84E-05,2.03E-05,no
210000000,8,945,224,629,1.5,6.87E+02,119.7588715,0.1729955656,0.4763975956,7.02E-05,3.95E+05,6.42E-05,1.91E-05,no
210000000,8,945,224,629,1.5,4.70E+02,107.6816846,0.2248928025,0.4356910447,4.81E-05,2.83E+05,5.86E-05,1.75E-05,no
210000000,8,945,224,629,1.5,5.62E+02,93.10494527,0.2715843166,0.3866823204,5.75E-05,3.21E+05,5.19E-05,1.55E-05,no
210000000,8,945,224,629,1.5,3.60E+02,76.65093512,0.3120975418,0.3294342626,3.68E-05,2.13E+05,4.40E-05,1.32E-05,no
210000000,8,945,224,629,1.5,3.84E+02,58.14597777,0.3455570542,0.2654923075,3.92E-05,2.16E+05,3.52E-05,1.07E-05,no
210000000,8,945,224,629,1.5,2.42E+02,38.38939775,0.3712341118,0.1958553814,2.47E-05,1.37E+05,2.56E-05,7.89E-06,no
210000000,8,945,224,629,1.5,1.84E+02,17.40483435,0.3885612527,0.1222694361,1.88E-05,9.87E+04,1.54E-05,4.95E-06,no
210000000,8,945,224,629,1.5,6.35E+01,-3.901394118,0.3971579627,0.04604048146,6.49E-06,2.91E+04,4.90E-06,1.91E-06,no
210000000,8,945,224,629,1.5,-2.82E+01,-22.39812818,0.3969623936,-0.05498087703,-2.88E-06,-2.48E+04,-5.79E-06,-2.17E-06,no
210000000,8,945,224,629,1.5,-1.37E+02,-46.33935518,0.3876730425,-0.1315493785,-1.40E-05,-8.97E+04,-1.63E-05,-5.20E-06,no
210000000,8,945,224,629,1.5,-2.31E+02,-66.96700575,0.3696867721,-0.2045910642,-2.36E-05,-1.46E+05,-2.64E-05,-8.12E-06,no
210000000,8,945,224,629,1.5,-3.28E+02,-85.87808139,0.3434167694,-0.2732935579,-3.35E-05,-2.02E+05,-3.59E-05,-1.09E-05,no
210000000,8,945,224,629,1.5,-4.13E+02,-103.044415,0.3094450757,-0.3362002295,-4.22E-05,-2.52E+05,-4.46E-05,-1.34E-05,no
210000000,8,945,224,629,1.5,-4.90E+02,-118.0828111,0.2685297657,-0.39188471,-5.01E-05,-2.98E+05,-5.23E-05,-1.56E-05,no
210000000,8,945,224,629,1.5,-5.47E+02,-130.6543832,0.2215870172,-0.4390718683,-5.59E-05,-3.32E+05,-5.88E-05,-1.75E-05,no
210000000,8,945,224,629,1.5,-6.08E+02,-140.4768353,0.1696696807,-0.4766937832,-6.21E-05,-3.66E+05,-6.41E-05,-1.90E-05,no
210000000,8,945,224,629,1.5,-6.30E+02,-147.3037411,0.1139428877,-0.503887128,-6.44E-05,-3.80E+05,-6.78E-05,-2.01E-05,no
210000000,8,945,224,629,1.5,-6.78E+02,-151.024569,0.05565790749,-0.5200568002,-6.93E-05,-4.06E+05,-7.01E-05,-2.08E-05,no
210000000,8,945,224,629,1.5,-6.73E+02,-151.5306232,-0.003876815115,-0.5247962598,-6.88E-05,-4.03E+05,-7.08E-05,-2.10E-05,no
210000000,8,945,224,629,1.5,-6.85E+02,-148.8029889,-0.06332394511,-0.5180535347,-7.00E-05,-4.08E+05,-6.99E-05,-2.07E-05,no
210000000,8,945,224,629,1.5,-6.57E+02,-142.9279312,-0.1213489143,-0.4999176455,-6.71E-05,-3.91E+05,-6.74E-05,-2.00E-05,no
210000000,8,945,224,629,1.5,-6.33E+02,-134.0036355,-0.1766482444,-0.4708480718,-6.47E-05,-3.75E+05,-6.34E-05,-1.89E-05,no
210000000,8,945,224,629,1.5,-5.86E+02,-122.254521,-0.2279803531,-0.4314572571,-5.99E-05,-3.47E+05,-5.80E-05,-1.73E-05,no
210000000,8,945,224,629,1.5,-5.60E+02,-107.8847698,-0.2741921994,-0.3826632428,-5.72E-05,-3.27E+05,-5.13E-05,-1.54E-05,no
210000000,8,945,224,629,1.5,-4.34E+02,-91.32868661,-0.3142461269,-0.3255447897,-4.43E-05,-2.57E+05,-4.34E-05,-1.31E-05,no
210000000,8,945,224,629,1.5,-3.85E+02,-72.9072756,-0.3472422302,-0.2614318405,-3.93E-05,-2.24E+05,-3.46E-05,-1.05E-05,no
210000000,8,945,224,629,1.5,-3.03E+02,-53.10565085,-0.3724400975,-0.1916892743,-3.10E-05,-1.74E+05,-2.50E-05,-7.72E-06,no
210000000,8,945,224,629,1.5,-2.34E+02,-32.1303724,-0.3892733787,-0.1179605673,-2.39E-05,-1.30E+05,-1.48E-05,-4.78E-06,no
210000000,8,945,224,629,1.5,-5.85E+01,-10.79261102,-0.3973670885,-0.0416075526,-5.98E-06,-3.39E+04,-4.30E-06,-1.73E-06,no
210000000,8,945,224,629,1.5,1.68E+01,10.36919451,-0.3966711291,0.05816721099,1.72E-06,1.33E+04,6.16E-06,2.28E-06,no
210000000,8,945,224,629,1.5,1.40E+02,32.13136984,-0.3868771245,0.1357799256,1.43E-05,8.42E+04,1.68E-05,5.37E-06,no
210000000,8,945,224,629,1.5,2.24E+02,52.04317048,-0.3684116592,0.2085722305,2.29E-05,1.35E+05,2.69E-05,8.29E-06,no
210000000,8,945,224,629,1.5,3.33E+02,70.86219735,-0.3416923477,0.2769849476,3.40E-05,1.98E+05,3.64E-05,1.10E-05,no
210000000,8,945,224,629,1.5,4.06E+02,87.93508278,-0.3073095417,0.3395145223,4.15E-05,2.42E+05,4.50E-05,1.35E-05,no
210000000,8,945,224,629,1.5,4.97E+02,102.8471805,-0.2660306772,0.3947588887,5.08E-05,2.93E+05,5.27E-05,1.57E-05,no
210000000,8,945,224,629,1.5,5.58E+02,115.2713423,-0.2187799666,0.4414282665,5.70E-05,3.29E+05,5.92E-05,1.76E-05,no
210000000,8,945,224,629,1.5,6.14E+02,124.9309015,-0.1666173737,0.478492397,6.28E-05,3.62E+05,6.43E-05,1.91E-05,no
210000000,8,945,224,629,1.5,6.45E+02,131.6032518,-0.1107134123,0.5050838256,6.59E-05,3.80E+05,6.80E-05,2.02E-05,no
210000000,8,945,224,629,1.5,6.78E+02,135.1427523,-0.05232331488,0.5206166639,6.93E-05,3.98E+05,7.02E-05,2.08E-05,no
210000000,8,945,224,629,1.5,6.77E+02,135.4466417,0.007241928076,0.5247213348,6.92E-05,3.98E+05,7.08E-05,2.10E-05,no
210000000,8,945,224,629,1.5,6.83E+02,132.5590667,0.06664455837,0.5173248714,6.98E-05,3.99E+05,6.98E-05,2.07E-05,no
210000000,8,945,224,629,1.5,6.57E+02,126.5032897,0.1245507639,0.4985661368,6.71E-05,3.83E+05,6.72E-05,2.00E-05,no
210000000,8,945,224,629,1.5,6.30E+02,117.4162265,0.1796598968,0.4688960667,6.44E-05,3.66E+05,6.32E-05,1.88E-05,no
210000000,8,945,224,629,1.5,6.13E+02,105.4899374,0.2307345367,0.4289551398,6.26E-05,3.51E+05,5.77E-05,1.72E-05,no
210000000,8,945,224,629,1.5,-2.76E+03,91.04059965,0.2766275332,0.3796613887,5.34E-05,-1.31E+06,5.09E-05,1.52E-05,yes
210000000,8,945,224,629,1.5,-1.89E+04,74.3240643,0.316308132,0.3221356536,0.0003568458999,-9.19E+06,4.32E-05,1.29E-05,yes
210000000,8,945,224,629,1.5,-4.21E+04,54.06043858,0.348896276,0.256121287,0.000780864443,-2.06E+07,3.47E-05,1.03E-05,yes
210000000,8,945,224,629,1.5,-3.82E+04,27.87112239,0.3736590627,0.1823435324,0.0006942258297,-1.87E+07,2.49E-05,7.37E-06,yes
210000000,8,945,224,629,1.5,8.64E+03,3.678811602,0.3900031825,0.1072149621,-0.000153976711,4.23E+06,1.39E-05,4.37E-06,yes
210000000,8,945,224,629,1.5,4.91E+05,-11.17916526,0.3975523227,0.03637194497,-0.008569873953,2.40E+08,3.55E-06,1.51E-06,yes
210000000,8,945,224,629,1.5,7.26E+05,-22.45078264,0.3963503973,-0.06393809282,-0.01244519431,3.55E+08,-1.03E-05,-2.53E-06,yes
210000000,8,945,224,629,1.5,3.92E+05,10.98720838,0.3857091537,-0.0800173888,-0.006601286409,1.92E+08,-1.57E-05,-3.27E-06,yes
210000000,8,945,224,629,1.5,-7.62E+05,-98.09249029,0.3671814415,-0.1496179284,0.01259235441,-3.73E+08,-2.43E-05,-5.58E-06,yes
210000000,8,945,224,629,1.5,-2.29E+06,-51.86606495,0.339544296,-0.2249911054,0.03715305604,-1.12E+09,2.67E-05,-9.26E-06,yes
210000000,8,945,224,629,1.5,-1.21E+07,3245.967826,1.029161612,-10,0.1922801984,-5.90E+09,2.88E-03,-4.00E-04,yes
210000000,8,945,224,629,1.5,-1.52E+07,420.0409075,3.469857027,-10,0.2373796553,-7.41E+09,7.19E-03,-4.00E-04,yes
210000000,8,945,224,629,1.5,-1.10E+07,13877.40995,5.731175391,-10,0.1695070861,-5.38E+09,8.09E-03,-4.00E-04,yes
210000000,8,945,224,629,1.5,6.63E+06,-6346.603109,5.754421383,-10,-0.1003767421,3.24E+09,6.85E-03,-4.00E-04,yes
210000000,8,945,224,629,1.5,4.34E+07,-422.760222,5.747612368,-10,-0.6466424118,2.12E+10,-5.60E-03,-4.00E-04,yes
210000000,8,945,224,629,1.5,8.99E+07,159.0147412,5.746943661,-10,-1.317124092,4.40E+10,-1.40E-02,-4.00E-04,yes
210000000,8,945,224,629,1.5,8.60E+07,155220.1801,3.818539909,-10,-1.240348514,4.22E+10,-2.00E-02,-4.00E-04,yes
210000000,8,945,224,629,1.5,-8.41E+06,88044.71248,-5.848327256,-10,0.1193608798,-4.07E+09,-1.96E-02,-4.00E-04,yes
210000000,8,945,224,629,1.5,-2.45E+08,27319.36176,-5.778528002,-10,3.417371811,-1.20E+11,5.92E-03,-4.00E-04,yes
210000000,8,945,224,629,1.5,-6.15E+08,-2182.272489,-5.744618078,-10,8.471524223,-3.01E+11,3.29E-02,-4.00E-04,yes
210000000,8,945,224,629,1.5,-5.38E+08,-301575.7507,6.093765231,-10,7.297264936,-2.63E+11,5.23E-02,-4.00E-04,yes
210000000,8,945,224,629,1.5,3.90E+08,136823.9063,5.589857579,-10,-5.216719356,1.91E+11,4.89E-02,-4.00E-04,yes
210000000,8,945,224,629,1.5,4.65E+09,8994.274835,5.73678819,-10,-61.21629965,2.27E+12,-4.17E-02,-4.00E-04,yes
210000000,8,945,224,629,1.5,9.78E+09,-3613.044672,5.751279362,-10,-126.8897941,4.78E+12,-1.44E-01,-4.00E-04,yes
210000000,8,945,224,629,1.5,2.32E+10,273446.8286,-6.061433136,-10,-297.3672465,1.14E+13,-2.08E-01,-4.00E-04,yes
210000000,8,945,224,629,1.5,4.50E+10,289917.5526,-6.080365003,-10,-567.6790697,2.20E+13,-3.21E-01,-4.00E-04,yes
210000000,8,945,224,629,1.5,2.62E+11,-5377.789457,-5.74094507,-10,-3259.561824,1.28E+14,-4.47E-01,-4.00E-04,yes
210000000,8,945,224,629,1.5,1.33E+12,-7811.436315,-5.738147774,-10,-16340.78765,6.51E+14,-1.08E+00,-4.00E-04,yes
210000000,8,945,224,629,1.5,2.19E+12,83.20773809,-5.747222078,10,-26467.21702,1.07E+15,-2.42E+00,3.98E-04,yes
210000000,8,945,224,629,1.5,2.58E+12,201.6740839,-5.747358246,10,-30780.28558,1.26E+15,-3.12E+00,4.00E-04,yes
210000000,8,945,224,629,1.5,5.98E+11,-9.028772844,-5.747116059,10,-7054.348747,2.93E+14,-3.38E+00,4.00E-04,yes
210000000,8,945,224,629,1.5,-3.23E+12,-13.62416506,-5.747110777,10,37626.57102,-1.58E+15,-1.63E+00,4.00E-04,yes
210000000,8,945,224,629,1.5,-5.44E+12,-8.010380941,-5.747117229,10,62553.91607,-2.66E+15,3.79E+00,4.00E-04,yes
210000000,8,945,224,629,1.5,-1.21E+13,-7.849395914,-5.747117414,10,137524.9824,-5.93E+15,4.92E+00,4.00E-04,yes
210000000,8,945,224,629,1.5,-1.04E+13,-7.998705652,-5.747117243,10,116093.3127,-5.06E+15,7.34E+00,4.00E-04,yes
210000000,8,945,224,629,1.5,3.95E+12,1864333.202,3.60421471,10,-43811.40226,1.93E+15,6.78E+00,4.00E-04,yes
210000000,8,945,224,629,1.5,4.24E+13,-371358.481,6.173975266,10,-464603.0274,2.08E+16,-4.19E+00,4.00E-04,yes
210000000,8,945,224,629,1.5,7.59E+13,-52459.80184,5.80742506,10,-821278.747,3.72E+16,-1.37E+01,4.00E-04,yes
210000000,8,945,224,629,1.5,1.23E+14,1096771.801,-7.00778368,10,-1310050.316,6.00E+16,-1.84E+01,4.00E-04,yes
210000000,8,945,224,629,1.5,3.78E+14,-545640.4056,-5.119953557,10,-3998137.112,1.85E+17,-2.33E+01,4.00E-04,yes
210000000,8,945,224,629,1.5,5.93E+14,-33072.61703,-5.709111934,10,-6193250.774,2.90E+17,-4.10E+01,4.00E-04,yes
210000000,8,945,224,629,1.5,5.09E+14,14386.39452,-5.763662522,10,-5252707.252,2.49E+17,-5.13E+01,4.00E-04,yes
210000000,8,945,224,629,1.5,-6.93E+14,974.9386642,-5.748247056,10,7076631.517,-3.39E+17,-4.76E+01,4.00E-04,yes
210000000,8,945,224,629,1.5,-3.53E+15,-386.9988306,-5.746681611,10,35636563.31,-1.73E+18,5.55E+01,4.00E-04,yes
210000000,8,945,224,629,1.5,-7.07E+15,-36.89064602,-5.747084034,10,70543544.07,-3.46E+18,1.25E+02,4.00E-04,yes
210000000,8,945,224,629,1.5,-1.25E+16,-4377998.033,10.77930808,10,123557290.2,-6.12E+18,1.77E+02,4.00E-04,yes
210000000,8,945,224,629,1.5,-1.97E+16,1272027.424,4.28502595,10,192353917.7,-9.63E+18,2.36E+02,4.00E-04,yes
210000000,8,945,224,629,1.5,-1.88E+16,125863.2157,5.602456074,10,181489663.6,-9.19E+18,2.96E+02,4.00E-04,yes
210000000,8,945,224,629,1.5,2.24E+15,-33237.12797,5.785330032,10,-21398285.58,1.09E+18,2.89E+02,4.00E-04,yes
210000000,8,945,224,629,1.5,5.69E+16,-3604.329753,5.751269345,10,-538456970.1,2.78E+19,-9.97E+01,4.00E-04,yes
210000000,8,945,224,629,1.5,4.04E+17,857.9607354,5.746140275,10,-3786877568,1.98E+20,-5.03E+02,4.00E-04,yes
210000000,8,945,224,629,1.5,5.82E+17,94.18958955,5.747018173,10,-5395146644,2.85E+20,-1.34E+03,4.00E-04,yes
210000000,8,945,224,629,1.5,1.65E+18,926028.912,-6.811527485,10,-15167310817,8.09E+20,-1.61E+03,4.00E-04,yes
210000000,8,945,224,629,1.5,1.08E+19,345597.7622,-6.144365244,10,-97979712744,5.28E+21,-2.71E+03,4.00E-04,yes
220000000,8,945,224,629,1.5,0.00E+00,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,no
220000000,8,945,224,629,1.5,6.62E+02,157.8527922,0.05765890016,0.4963030807,6.76E-05,4.01E+05,6.76E-05,1.96E-05,no
220000000,8,945,224,629,1.5,4.43E+02,131.723992,0.1169421603,0.4966045178,4.53E-05,2.81E+05,6.85E-05,1.99E-05,no
220000000,8,945,224,629,1.5,6.76E+02,119.7080062,0.1730053927,0.4656660235,6.90E-05,3.89E+05,6.42E-05,1.87E-05,no
220000000,8,945,224,629,1.5,4.92E+02,107.6551047,0.2248918264,0.4258735408,5.03E-05,2.93E+05,5.86E-05,1.71E-05,no
220000000,8,945,224,629,1.5,5.62E+02,93.0712525,0.2715762922,0.3780089188,5.74E-05,3.20E+05,5.19E-05,1.52E-05,no
220000000,8,945,224,629,1.5,3.92E+02,76.59879292,0.3120843876,0.3221052963,4.01E-05,2.29E+05,4.40E-05,1.29E-05,no
220000000,8,945,224,629,1.5,3.89E+02,58.1067682,0.345540299,0.2596336249,3.98E-05,2.19E+05,3.52E-05,1.04E-05,no
220000000,8,945,224,629,1.5,2.54E+02,38.33796842,0.3712144523,0.1916171132,2.60E-05,1.43E+05,2.55E-05,7.72E-06,no
220000000,8,945,224,629,1.5,1.81E+02,17.39329887,0.3885395,0.1197254558,1.85E-05,9.72E+04,1.54E-05,4.85E-06,no
220000000,8,945,224,629,1.5,7.37E+01,-3.916446798,0.3971348718,0.04523564211,7.53E-06,3.41E+04,4.90E-06,1.87E-06,no
220000000,8,945,224,629,1.5,-2.39E+01,-22.25466021,0.3969368734,-0.05376846597,-2.44E-06,-2.26E+04,-5.76E-06,-2.12E-06,no
220000000,8,945,224,629,1.5,-1.22E+02,-46.37281211,0.3876486908,-0.1287869044,-1.25E-05,-8.25E+04,-1.62E-05,-5.09E-06,no
220000000,8,945,224,629,1.5,-2.32E+02,-66.97400031,0.3696626182,-0.2001757631,-2.37E-05,-1.46E+05,-2.64E-05,-7.95E-06,no
220000000,8,945,224,629,1.5,-3.10E+02,-85.88067173,0.3433933444,-0.2672838381,-3.16E-05,-1.93E+05,-3.59E-05,-1.06E-05,no
220000000,8,945,224,629,1.5,-4.06E+02,-103.0330367,0.3094230396,-0.328745352,-4.15E-05,-2.49E+05,-4.46E-05,-1.31E-05,no
220000000,8,945,224,629,1.5,-4.87E+02,-118.0840381,0.2685094743,-0.3831309742,-4.97E-05,-2.96E+05,-5.23E-05,-1.53E-05,no
220000000,8,945,224,629,1.5,-5.56E+02,-130.6405954,0.2215690482,-0.4292316502,-5.68E-05,-3.36E+05,-5.88E-05,-1.71E-05,no
220000000,8,945,224,629,1.5,-6.03E+02,-140.4639055,0.1696543793,-0.4659808111,-6.16E-05,-3.64E+05,-6.41E-05,-1.86E-05,no
220000000,8,945,224,629,1.5,-6.47E+02,-147.3008133,0.1139306685,-0.4925522985,-6.61E-05,-3.89E+05,-6.78E-05,-1.97E-05,no
220000000,8,945,224,629,1.5,-6.70E+02,-151.0150328,0.05564889086,-0.5083329893,-6.85E-05,-4.02E+05,-7.01E-05,-2.03E-05,no
220000000,8,945,224,629,1.5,-6.84E+02,-151.5147246,-0.003882175924,-0.5129795575,-6.99E-05,-4.09E+05,-7.08E-05,-2.05E-05,no
220000000,8,945,224,629,1.5,-6.79E+02,-148.7920929,-0.06332579886,-0.5063718371,-6.94E-05,-4.05E+05,-6.99E-05,-2.03E-05,no
220000000,8,945,224,629,1.5,-6.62E+02,-142.9038414,-0.121346978,-0.4886668784,-6.77E-05,-3.94E+05,-6.74E-05,-1.96E-05,no
220000000,8,945,224,629,1.5,-6.29E+02,-133.9854526,-0.1766427568,-0.4602552049,-6.43E-05,-3.73E+05,-6.34E-05,-1.84E-05,no
220000000,8,945,224,629,1.5,-5.83E+02,-122.2370261,-0.2279712701,-0.4217825317,-5.96E-05,-3.45E+05,-5.80E-05,-1.69E-05,no
220000000,8,945,224,629,1.5,-5.28E+02,-107.914158,-0.274179815,-0.3741116345,-5.40E-05,-3.11E+05,-5.13E-05,-1.50E-05,no
220000000,8,945,224,629,1.5,-4.60E+02,-91.34658086,-0.3142306314,-0.3183183349,-4.71E-05,-2.70E+05,-4.35E-05,-1.28E-05,no
220000000,8,945,224,629,1.5,-3.62E+02,-72.93559229,-0.3472242484,-0.2556617559,-3.69E-05,-2.13E+05,-3.46E-05,-1.03E-05,no
220000000,8,945,224,629,1.5,-2.72E+02,-53.04236461,-0.3724196619,-0.1875559254,-2.77E-05,-1.59E+05,-2.50E-05,-7.56E-06,no
220000000,8,945,224,629,1.5,-1.99E+02,-32.15680921,-0.3892511039,-0.1155253174,-2.04E-05,-1.13E+05,-1.48E-05,-4.69E-06,no
220000000,8,945,224,629,1.5,-6.91E+01,-10.84580903,-0.3973436701,-0.0409080528,-7.06E-06,-3.91E+04,-4.31E-06,-1.70E-06,no
220000000,8,945,224,629,1.5,-5.97E+01,10.36515918,-0.3966470899,0.05694077942,-6.10E-06,-2.41E+04,6.12E-06,2.22E-06,no
220000000,8,945,224,629,1.5,1.58E+02,32.27888809,-0.386853319,0.1329905231,1.62E-05,9.33E+04,1.68E-05,5.26E-06,no
220000000,8,945,224,629,1.5,1.91E+02,52.20890672,-0.3683874541,0.2040463077,1.95E-05,1.19E+05,2.69E-05,8.10E-06,no
220000000,8,945,224,629,1.5,3.45E+02,70.87006024,-0.3416691287,0.2709121387,3.53E-05,2.04E+05,3.64E-05,1.08E-05,no
220000000,8,945,224,629,1.5,3.93E+02,87.97347029,-0.3072874626,0.3319651534,4.01E-05,2.35E+05,4.50E-05,1.32E-05,no
220000000,8,945,224,629,1.5,4.98E+02,102.8418641,-0.2660106181,0.3859568715,5.09E-05,2.94E+05,5.27E-05,1.54E-05,no
220000000,8,945,224,629,1.5,5.51E+02,115.2852351,-0.2187620873,0.4315291813,5.63E-05,3.26E+05,5.92E-05,1.72E-05,no
220000000,8,945,224,629,1.5,6.15E+02,124.9196512,-0.1666022754,0.4677448608,6.29E-05,3.62E+05,6.43E-05,1.87E-05,no
220000000,8,945,224,629,1.5,6.41E+02,131.5975756,-0.1107013123,0.4937120437,6.55E-05,3.78E+05,6.80E-05,1.97E-05,no
220000000,8,945,224,629,1.5,6.80E+02,135.1221599,-0.0523145755,0.5088887755,6.95E-05,3.99E+05,7.02E-05,2.03E-05,no
220000000,8,945,224,629,1.5,6.84E+02,135.4511963,0.00724717891,0.5128913042,6.99E-05,4.01E+05,7.08E-05,2.05E-05,no
220000000,8,945,224,629,1.5,6.82E+02,132.546396,0.06664614084,0.5056675009,6.97E-05,3.98E+05,6.98E-05,2.02E-05,no
220000000,8,945,224,629,1.5,6.60E+02,126.4904721,0.1245486477,0.4873431574,6.74E-05,3.85E+05,6.72E-05,1.95E-05,no
220000000,8,945,224,629,1.5,6.33E+02,117.3866343,0.1796541855,0.458351728,6.47E-05,3.67E+05,6.32E-05,1.84E-05,no
220000000,8,945,224,629,1.5,5.76E+02,105.4991383,0.2307252957,0.4193349877,5.89E-05,3.33E+05,5.77E-05,1.68E-05,no
220000000,8,945,224,629,1.5,-2.94E+03,91.09592159,0.2766149219,0.3711858805,5.67E-05,-1.39E+06,5.09E-05,1.49E-05,yes
220000000,8,945,224,629,1.5,-1.78E+04,74.37987928,0.3162927307,0.3149570668,0.0003375304929,-8.69E+06,4.31E-05,1.26E-05,yes
220000000,8,945,224,629,1.5,-6.36E+04,54.01679805,0.3488784618,0.2503440863,0.001178631252,-3.11E+07,3.45E-05,1.01E-05,yes
220000000,8,945,224,629,1.5,-5.98E+04,27.11762304,0.3736433004,0.1777241927,0.001087061489,-2.93E+07,2.53E-05,7.19E-06,yes
220000000,8,945,224,629,1.5,4.56E+03,-1.997024994,0.3899994657,0.1015652328,-8.12E-05,2.23E+06,1.37E-05,4.14E-06,yes
220000000,8,945,224,629,1.5,9.55E+04,-13.98405251,0.3975255372,0.03513940126,-0.001668470054,4.67E+07,3.49E-06,1.46E-06,yes
220000000,8,945,224,629,1.5,2.73E+05,-28.67671829,0.3963374764,-0.06305710287,-0.004682648839,1.34E+08,-7.68E-06,-2.47E-06,yes
220000000,8,945,224,629,1.5,7.05E+05,-30.59909524,0.3859377092,-0.1198986027,-0.01186349777,3.45E+08,-1.92E-05,-4.78E-06,yes
220000000,8,945,224,629,1.5,5.43E+05,-50.88706221,0.3669413207,-0.1483221966,-0.008967925843,2.66E+08,-3.00E-05,-5.80E-06,yes
